0.0204913,0
0.0816704,0
0.183093,0
0.324311,0
0.504874,0
0.724331,0
0.982225,0
1.2781,0
1.61149,0
1.98195,0
2.389,0
2.83217,0
3.31101,0
3.82504,0
4.37379,0
4.95679,0
5.57356,0
6.22362,0
6.90652,0
7.62175,0
8.36885,0
9.14734,0
9.95679,0
10.7967,0
11.6665,0
12.5658,0
13.4941,0
14.4509,0
15.4357,0
16.448,0
17.4873,0
18.553,0
19.6448,0
20.7212,0
21.7412,0
22.7054,0
23.6139,0
24.4671,0
25.2655,0
26.0096,0
26.6998,0
27.3364,0
27.9197,0
28.4505,0
28.929,0
29.3555,0
29.7304,0
30.0546,0
30.3284,0
30.5519,0
30.7256,0
30.8507,0
30.9271,0
30.9558,0
30.9368,0
30.871,0
30.7586,0
30.6005,0
30.3974,0
30.1491,0
29.8566,0
29.5208,0
29.1422,0
28.7213,0
28.2589,0
27.7563,0
27.2134,0
26.6313,0
26.0099,0
25.3509,0
24.6547,0
23.922,0
23.1534,0
22.3493,0
21.5103,0
20.6371,0
19.73,0
18.8307,0
17.9799,0
17.1773,0
16.4226,0
15.7153,0
15.0552,0
14.4419,0
13.8749,0
13.3541,0
12.8788,0
12.4489,0
12.0639,0
11.7233,0
11.4269,0
11.1741,0
10.9646,0
10.7981,0
10.674,0
10.5919,0
10.5515,0
10.5523,0
10.5938,0
10.6757,0
10.7975,0
10.9588,0
11.1591,0
11.398,0
11.6735,0
11.9846,0
12.3304,0
12.7088,0
13.1194,0
13.5617,0
14.0354,0
14.5399,0
15.0749,0
15.6399,0
16.2344,0
16.858,0
17.5103,0
18.1908,0
18.899,0
19.6345,0
20.3807,0
21.1073,0
21.7791,0
22.3965,0
22.96,0
23.4701,0
23.9271,0
24.3316,0
24.684,0
24.9847,0
25.2343,0
25.4332,0
25.5819,0
25.6808,0
25.7305,0
25.7315,0
25.6842,0
25.5891,0
25.4468,0
25.2577,0
25.0224,0
24.7413,0
24.4173,0
24.0524,0
23.6492,0
23.2085,0
22.7305,0
22.216,0
21.6654,0
21.0792,0
20.4579,0
19.8021,0
19.1529,0
18.5508,0
17.9954,0
17.4863,0
17.0233,0
16.6058,0
16.2334,0
15.9059,0
15.6228,0
15.3837,0
15.1881,0
15.0357,0
14.926,0
14.8587,0
14.8333,0
14.8493,0
14.9064,0
15.0041,0
15.1419,0
15.3195,0
15.5363,0
15.792,0
16.0861,0
16.4181,0
16.7839,0
17.1793,0
17.604,0
18.0575,0
18.5393,0
19.0492,0
19.5866,0
20.1511,0
20.7202,0
21.2533,0
21.7324,0
22.1582,0
22.5309,0
22.8512,0
23.1194,0
23.3361,0
23.5017,0
23.6168,0
23.6818,0
23.6973,0
23.6637,0
23.5815,0
23.4514,0
23.2737,0
23.049,0
22.7779,0
22.4641,0
22.1103,0
21.7203,0
21.2946,0
20.8337,0
20.3381,0
19.8083,0
19.2626,0
18.7415,0
18.2672,0
17.8391,0
17.457,0
17.1204,0
16.829,0
16.5822,0
16.3798,0
16.2212,0
16.1061,0
16.034,0
16.0044,0
16.0171,0
16.0714,0
16.167,0
16.3035,0
16.4803,0
16.697,0
16.9532,0
17.2484,0
17.5822,0
17.9491,0
18.3438,0
18.7658,0
19.2148,0
19.6903,0
20.192,0
20.6968,0
21.1648,0
21.5788,0
21.9392,0
22.2466,0
22.5014,0
22.7042,0
22.8554,0
22.9556,0
23.0052,0
23.0048,0
22.9549,0
22.856,0
22.7086,0
22.5133,0
22.2706,0
21.981,0
21.6506,0
21.2854,0
20.886,0
20.4527,0
19.986,0
19.5092,0
19.0621,0
18.6616,0
18.3073,0
17.9988,0
17.7355,0
17.5172,0
17.3434,0
17.2136,0
17.1274,0
17.0844,0
17.0842,0
17.1262,0
17.2101,0
17.3355,0
17.5017,0
17.7085,0
17.9552,0
18.2416,0
18.561,0
18.9071,0
19.2793,0
19.6775,0
20.1011,0
20.527,0
20.9155,0
21.2502,0
21.5318,0
21.7606,0
21.9371,0
22.062,0
22.1357,0
22.1587,0
22.1315,0
22.0548,0
21.9289,0
21.7544,0
21.5319,0
21.2668,0
20.9629,0
20.6254,0
20.2549,0
19.8518,0
19.4396,0
19.0576,0
18.7221,0
18.4326,0
18.1885,0
17.9896,0
17.8354,0
17.7254,0
17.6592,0
17.6364,0
17.6565,0
17.719,0
17.8236,0
17.9697,0
18.1569,0
18.3847,0
18.6527,0
18.9534,0
19.2795,0
19.6305,0
20.0062,0
20.3831,0
20.7221,0
21.0074,0
21.2397,0
21.4193,0
21.5469,0
21.623,0
21.648,0
21.6225,0
21.547,0
21.4221,0
21.2483,0
21.0262,0
20.7636,0
20.4684,0
20.1411,0
19.8051,0
19.4997,0
19.2401,0
19.0259,0
18.8567,0
18.7321,0
18.6516,0
18.6147,0
18.6211,0
18.6703,0
18.7618,0
18.8951,0
19.0699,0
19.2798,0
19.5205,0
19.786,0
20.0758,0
20.3664,0
20.6191,0
20.8187,0
20.9659,0
21.0612,0
21.1051,0
21.098,0
21.0406,0
20.9334,0
20.7769,0
20.5798,0
20.3504,0
20.0892,0
19.82,0
19.5813,0
19.388,0
19.2396,0
19.1358,0
19.076,0
19.0599,0
19.0869,0
19.1567,0
19.2687,0
19.4162,0
19.5948,0
19.7977,0
20.0247,0
20.252,0
20.4413,0
20.5782,0
20.6631,0
20.6965,0
20.6791,0
20.6112,0
20.5,0
20.3501,0
20.1685,0
19.9555,0
19.735,0
19.5451,0
19.4003,0
19.3001,0
19.2441,0
19.2319,0
19.2629,0
19.3367,0
19.4529,0
19.6021,0
19.7751,0
19.9717,0
20.1914,0
20.4106,0
20.5913,0
20.7193,0
20.7953,0
20.8198,0
20.7933,0
20.7163,0
20.5963,0
20.4381,0
20.2492,0
20.0298,0
19.804,0
19.6094,0
19.4602,0
19.3557,0
19.2956,0
19.2794,0
19.3067,0
19.3769,0
19.4897,0
19.6375,0
19.8153,0
20.0156,0
20.2206,0
20.4277,0
20.6053,0
20.7301,0
20.8029,0
20.8239,0
20.7939,0
20.7133,0
20.5827,0
20.4123,0
20.2122,0
19.9827,0
19.7477,0
19.5448,0
19.3873,0
19.2749,0
19.2071,0
19.1834,0
19.2034,0
19.2666,0
19.3726,0
19.5208,0
19.7009,0
19.9026,0
20.1257,0
20.3462,0
20.5271,0
20.6551,0
20.7308,0
20.7547,0
20.7274,0
20.6495,0
20.5214,0
20.3539,0
20.1575,0
19.9327,0
19.7034,0
19.5066,0
19.3553,0
19.2491,0
19.1876,0
19.1702,0
19.1965,0
19.266,0
19.3784,0
19.533,0
19.719,0
19.9256,0
20.1526,0
20.376,0
20.5592,0
20.6893,0
20.7671,0
20.793,0
20.7676,0
20.6914,0
20.565,0
20.3968,0
20.1928,0
19.9614,0
19.7265,0
19.5247,0
19.3685,0
19.2576,0
19.1914,0
19.1695,0
19.1914,0
19.2567,0
19.3648,0
19.5153,0
19.6996,0
19.9118,0
20.1433,0
20.3702,0
20.5563,0
20.6893,0
20.7698,0
20.7984,0
20.7756,0
20.7018,0
20.5778,0
20.4124,0
20.2117,0
19.9844,0
19.7546,0
19.5584,0
19.4078,0
19.3024,0
19.2417,0
19.2252,0
19.2526,0
19.3233,0
19.4368,0
19.5927,0
19.7791,0
19.9842,0
20.2077,0
20.4257,0
20.6024,0
20.7262,0
20.7975,0
20.817,0
20.7851,0
20.7024,0
20.5694,0
20.3955,0
20.187,0
19.953,0
19.7175,0
19.4925,0
19.2899,0
19.1331,0
19.0216,0
18.9549,0
18.9327,0
18.9543,0
19.0194,0
19.1275,0
19.2781,0
19.4707,0
19.7049,0
19.9681,0
20.248,0
20.5208,0
20.7513,0
20.9281,0
21.0519,0
21.1232,0
21.1425,0
21.1104,0
21.0275,0
20.8943,0
20.7113,0
20.4792,0
20.2107,0
19.9185,0
19.6267,0
19.3465,0
19.0893,0
18.8785,0
18.7136,0
18.5942,0
18.5197,0
18.4898,0
18.504,0
18.5618,0
18.6627,0
18.8062,0
18.9919,0
19.2192,0
19.4878,0
19.7876,0
20.1119,0
20.4334,0
20.7401,0
21.0034,0
21.2127,0
21.3687,0
21.4718,0
21.5225,0
21.5215,0
21.4693,0
21.3664,0
21.2134,0
21.0109,0
20.7594,0
20.4692,0
20.1472,0
19.8034,0
19.4619,0
19.1462,0
18.8669,0
18.6341,0
18.4475,0
18.3065,0
18.2108,0
18.1598,0
18.153,0
18.1901,0
18.2706,0
18.3939,0
18.5595,0
18.767,0
19.016,0
19.3058,0
19.6361,0
19.993,0
20.363,0
20.7222,0
21.0471,0
21.3278,0
21.5543,0
21.7273,0
21.8473,0
21.9148,0
21.9304,0
21.8947,0
21.8081,0
21.6713,0
21.4848,0
21.2492,0
20.9651,0
20.6329,0
20.2671,0
19.8814,0
19.4999,0
19.146,0
18.8295,0
18.5599,0
18.3367,0
18.1594,0
18.0277,0
17.9409,0
17.8988,0
17.9007,0
17.9463,0
18.035,0
18.1663,0
18.3399,0
18.5551,0
18.8115,0
19.1087,0
19.4461,0
19.8127,0
20.2012,0
20.5832,0
20.9468,0
21.2651,0
21.5291,0
21.7393,0
21.8963,0
22.0006,0
22.0527,0
22.0532,0
22.0026,0
21.9016,0
21.7507,0
21.5503,0
21.3012,0
21.0039,0
20.659,0
20.2813,0
19.8856,0
19.4956,0
19.1349,0
18.8123,0
18.5363,0
18.3067,0
18.1228,0
17.9844,0
17.8908,0
17.8417,0
17.8365,0
17.8749,0
17.9562,0
18.0802,0
18.2461,0
18.4537,0
18.7023,0
18.9915,0
19.3208,0
19.6898,0
20.0831,0
20.4859,0
20.8744,0
21.2254,0
21.5306,0
21.7819,0
